CompetitionID,SessionID,GameID,TeamID,EndID,Result,PowerPlay,MatchID,PowerPlayUsed,TeamID1,TeamID2,OppTeamID,TeamScoreBeforeEnd,OppScoreBeforeEnd,ScoreDiffBeforeEnd,ScoreBucket,ResultBin,IsOvertime
23240026,10,2,44,2,0,,23240026-10-2,0,44,22,22.0,5,0,5,Up2+,0,0
23240026,10,2,44,3,0,,23240026-10-2,0,44,22,22.0,5,1,4,Up2+,0,0
23240026,10,2,44,4,1,,23240026-10-2,0,44,22,22.0,5,2,3,Up2+,1,0
23240026,10,2,44,5,0,,23240026-10-2,0,44,22,22.0,6,2,4,Up2+,0,0
23240026,10,2,44,6,3,,23240026-10-2,0,44,22,22.0,6,3,3,Up2+,3+,0
23240026,10,3,10,1,0,,23240026-10-3,0,14,10,14.0,0,0,0,Tied,0,0
23240026,10,3,10,2,3,,23240026-10-3,0,14,10,14.0,0,1,-1,Down1,3+,0
23240026,10,3,10,3,1,,23240026-10-3,0,14,10,14.0,3,1,2,Up2+,1,0
23240026,10,3,10,4,0,,23240026-10-3,0,14,10,14.0,4,1,3,Up2+,0,0
23240026,10,3,10,5,2,,23240026-10-3,0,14,10,14.0,4,2,2,Up2+,2,0
23240026,10,3,10,6,0,,23240026-10-3,0,14,10,14.0,6,2,4,Up2+,0,0
23240026,10,3,10,7,6,2.0,23240026-10-3,1,14,10,14.0,6,5,1,Up1,3+,0
23240026,10,3,14,1,1,,23240026-10-3,0,14,10,10.0,0,0,0,Tied,1,0
23240026,10,3,14,2,0,,23240026-10-3,0,14,10,10.0,1,0,1,Up1,0,0
23240026,10,3,14,3,0,,23240026-10-3,0,14,10,10.0,1,3,-2,Down2+,0,0
23240026,10,3,14,4,1,,23240026-10-3,0,14,10,10.0,1,4,-3,Down2+,1,0
23240026,10,3,14,5,0,,23240026-10-3,0,14,10,10.0,2,4,-2,Down2+,0,0
23240026,10,3,14,6,3,2.0,23240026-10-3,1,14,10,10.0,2,6,-4,Down2+,3+,0
23240026,10,3,14,7,0,,23240026-10-3,0,14,10,10.0,5,6,-1,Down1,0,0
23240026,10,4,43,1,0,,23240026-10-4,0,43,46,46.0,0,0,0,Tied,0,0
23240026,10,4,43,2,0,,23240026-10-4,0,43,46,46.0,0,1,-1,Down1,0,0
23240026,10,4,43,3,0,,23240026-10-4,0,43,46,46.0,0,2,-2,Down2+,0,0
23240026,10,4,43,4,1,,23240026-10-4,0,43,46,46.0,0,3,-3,Down2+,1,0
23240026,10,4,43,5,1,,23240026-10-4,0,43,46,46.0,1,3,-2,Down2+,1,0
23240026,10,4,43,6,0,,23240026-10-4,0,43,46,46.0,2,3,-1,Down1,0,0
23240026,10,4,43,7,2,1.0,23240026-10-4,1,43,46,46.0,2,5,-3,Down2+,2,0
23240026,10,4,43,8,1,,23240026-10-4,0,43,46,46.0,4,5,-1,Down1,1,0
23240026,10,4,43,9,1,,23240026-10-4,0,43,46,46.0,5,5,0,Tied,1,1
23240026,10,4,46,1,1,,23240026-10-4,0,43,46,43.0,0,0,0,Tied,1,0
23240026,10,4,46,2,1,,23240026-10-4,0,43,46,43.0,1,0,1,Up1,1,0
23240026,10,4,46,3,1,,23240026-10-4,0,43,46,43.0,2,0,2,Up2+,1,0
23240026,10,4,46,4,0,,23240026-10-4,0,43,46,43.0,3,0,3,Up2+,0,0
23240026,10,4,46,5,0,,23240026-10-4,0,43,46,43.0,3,1,2,Up2+,0,0
23240026,10,4,46,6,2,,23240026-10-4,0,43,46,43.0,3,2,1,Up1,2,0
23240026,10,4,46,7,0,,23240026-10-4,0,43,46,43.0,5,2,3,Up2+,0,0
23240026,10,4,46,8,0,1.0,23240026-10-4,1,43,46,43.0,5,4,1,Up1,0,0
23240026,10,4,46,9,0,,23240026-10-4,0,43,46,43.0,5,5,0,Tied,0,1
23240026,10,5,20,1,1,,23240026-10-5,0,30,20,30.0,0,0,0,Tied,1,0
23240026,10,5,20,2,0,,23240026-10-5,0,30,20,30.0,1,0,1,Up1,0,0
23240026,10,5,20,3,1,,23240026-10-5,0,30,20,30.0,1,2,-1,Down1,1,0
23240026,10,5,20,4,1,,23240026-10-5,0,30,20,30.0,2,2,0,Tied,1,0
23240026,10,5,20,5,1,,23240026-10-5,0,30,20,30.0,3,2,1,Up1,1,0
23240026,10,5,20,6,0,,23240026-10-5,0,30,20,30.0,4,2,2,Up2+,0,0
23240026,10,5,20,7,1,1.0,23240026-10-5,1,30,20,30.0,4,3,1,Up1,1,0
23240026,10,5,20,8,0,,23240026-10-5,0,30,20,30.0,5,3,2,Up2+,0,0
23240026,10,5,30,1,0,,23240026-10-5,0,30,20,20.0,0,0,0,Tied,0,0
23240026,10,5,30,2,2,,23240026-10-5,0,30,20,20.0,0,1,-1,Down1,2,0
23240026,10,5,30,3,0,,23240026-10-5,0,30,20,20.0,2,1,1,Up1,0,0
23240026,10,5,30,4,0,,23240026-10-5,0,30,20,20.0,2,2,0,Tied,0,0
23240026,10,5,30,5,0,,23240026-10-5,0,30,20,20.0,2,3,-1,Down1,0,0
23240026,10,5,30,6,1,2.0,23240026-10-5,1,30,20,20.0,2,4,-2,Down2+,1,0
23240026,10,5,30,7,0,,23240026-10-5,0,30,20,20.0,3,4,-1,Down1,0,0
23240026,10,5,30,8,1,,23240026-10-5,0,30,20,20.0,3,5,-2,Down2+,1,0
23240026,11,1,17,1,1,,23240026-11-1,0,17,37,37.0,0,0,0,Tied,1,0
23240026,11,1,17,2,0,,23240026-11-1,0,17,37,37.0,1,0,1,Up1,0,0
23240026,11,1,17,3,5,,23240026-11-1,0,17,37,37.0,1,1,0,Tied,3+,0
23240026,11,1,17,4,0,,23240026-11-1,0,17,37,37.0,6,1,5,Up2+,0,0
23240026,11,1,17,5,2,,23240026-11-1,0,17,37,37.0,6,2,4,Up2+,2,0
23240026,11,1,17,6,0,,23240026-11-1,0,17,37,37.0,8,2,6,Up2+,0,0
23240026,11,1,17,7,1,2.0,23240026-11-1,1,17,37,37.0,8,4,4,Up2+,1,0
23240026,11,1,37,1,0,,23240026-11-1,0,17,37,17.0,0,0,0,Tied,0,0
23240026,11,1,37,2,1,,23240026-11-1,0,17,37,17.0,0,1,-1,Down1,1,0
23240026,11,1,37,3,0,,23240026-11-1,0,17,37,17.0,1,1,0,Tied,0,0
23240026,11,1,37,4,1,2.0,23240026-11-1,1,17,37,17.0,1,6,-5,Down2+,1,0
23240026,11,1,37,5,0,,23240026-11-1,0,17,37,17.0,2,6,-4,Down2+,0,0
23240026,11,1,37,6,2,,23240026-11-1,0,17,37,17.0,2,8,-6,Down2+,2,0
23240026,11,1,37,7,0,,23240026-11-1,0,17,37,17.0,4,8,-4,Down2+,0,0
23240026,11,2,11,1,0,,23240026-11-2,0,24,11,24.0,0,0,0,Tied,0,0
23240026,11,2,11,2,0,,23240026-11-2,0,24,11,24.0,0,1,-1,Down1,0,0
23240026,11,2,11,3,1,,23240026-11-2,0,24,11,24.0,0,3,-3,Down2+,1,0
23240026,11,2,11,4,1,,23240026-11-2,0,24,11,24.0,1,3,-2,Down2+,1,0
23240026,11,2,11,5,0,,23240026-11-2,0,24,11,24.0,2,3,-1,Down1,0,0
23240026,11,2,11,6,2,2.0,23240026-11-2,1,24,11,24.0,2,5,-3,Down2+,2,0
23240026,11,2,11,7,0,,23240026-11-2,0,24,11,24.0,4,5,-1,Down1,0,0
23240026,11,2,11,8,0,,23240026-11-2,0,24,11,24.0,4,6,-2,Down2+,0,0
23240026,11,2,24,1,1,,23240026-11-2,0,24,11,11.0,0,0,0,Tied,1,0
23240026,11,2,24,2,2,,23240026-11-2,0,24,11,11.0,1,0,1,Up1,2,0
23240026,11,2,24,3,0,,23240026-11-2,0,24,11,11.0,3,0,3,Up2+,0,0
23240026,11,2,24,4,0,,23240026-11-2,0,24,11,11.0,3,1,2,Up2+,0,0
23240026,11,2,24,5,2,,23240026-11-2,0,24,11,11.0,3,2,1,Up1,2,0
23240026,11,2,24,6,0,,23240026-11-2,0,24,11,11.0,5,2,3,Up2+,0,0
23240026,11,2,24,7,1,2.0,23240026-11-2,1,24,11,11.0,5,4,1,Up1,1,0
23240026,11,2,24,8,3,,23240026-11-2,0,24,11,11.0,6,4,2,Up2+,3+,0
23240026,11,3,18,1,3,,23240026-11-3,0,18,34,34.0,0,0,0,Tied,3+,0
23240026,11,3,18,2,1,,23240026-11-3,0,18,34,34.0,3,0,3,Up2+,1,0
23240026,11,3,18,3,1,,23240026-11-3,0,18,34,34.0,4,0,4,Up2+,1,0
23240026,11,3,18,4,0,,23240026-11-3,0,18,34,34.0,5,0,5,Up2+,0,0
23240026,11,3,18,5,2,,23240026-11-3,0,18,34,34.0,5,1,4,Up2+,2,0
23240026,11,3,18,6,1,,23240026-11-3,0,18,34,34.0,7,1,6,Up2+,1,0
23240026,11,3,34,1,0,,23240026-11-3,0,18,34,18.0,0,0,0,Tied,0,0
23240026,11,3,34,2,0,,23240026-11-3,0,18,34,18.0,0,3,-3,Down2+,0,0
23240026,11,3,34,3,0,,23240026-11-3,0,18,34,18.0,0,4,-4,Down2+,0,0
23240026,11,3,34,4,1,2.0,23240026-11-3,1,18,34,18.0,0,5,-5,Down2+,1,0
23240026,11,3,34,5,0,,23240026-11-3,0,18,34,18.0,1,5,-4,Down2+,0,0
23240026,11,3,34,6,0,,23240026-11-3,0,18,34,18.0,1,7,-6,Down2+,0,0
23240026,11,4,13,1,0,,23240026-11-4,0,13,51,51.0,0,0,0,Tied,0,0
23240026,11,4,13,2,0,,23240026-11-4,0,13,51,51.0,0,2,-2,Down2+,0,0
23240026,11,4,13,3,1,,23240026-11-4,0,13,51,51.0,0,4,-4,Down2+,1,0
23240026,11,4,13,4,1,,23240026-11-4,0,13,51,51.0,1,4,-3,Down2+,1,0
23240026,11,4,13,5,0,,23240026-11-4,0,13,51,51.0,2,4,-2,Down2+,0,0
23240026,11,4,13,6,2,1.0,23240026-11-4,1,13,51,51.0,2,5,-3,Down2+,2,0
23240026,11,4,13,7,0,,23240026-11-4,0,13,51,51.0,4,5,-1,Down1,0,0
23240026,11,4,13,8,9,,23240026-11-4,0,13,51,51.0,4,7,-3,Down2+,3+,0
23240026,11,4,51,1,2,,23240026-11-4,0,13,51,13.0,0,0,0,Tied,2,0
23240026,11,4,51,2,2,,23240026-11-4,0,13,51,13.0,2,0,2,Up2+,2,0
23240026,11,4,51,3,0,,23240026-11-4,0,13,51,13.0,4,0,4,Up2+,0,0
23240026,11,4,51,4,0,,23240026-11-4,0,13,51,13.0,4,1,3,Up2+,0,0
23240026,11,4,51,5,1,,23240026-11-4,0,13,51,13.0,4,2,2,Up2+,1,0
23240026,11,4,51,6,0,,23240026-11-4,0,13,51,13.0,5,2,3,Up2+,0,0
23240026,11,4,51,7,2,2.0,23240026-11-4,1,13,51,13.0,5,4,1,Up1,2,0
23240026,11,4,51,8,9,,23240026-11-4,0,13,51,13.0,7,4,3,Up2+,3+,0
23240026,11,5,15,1,0,,23240026-11-5,0,16,15,16.0,0,0,0,Tied,0,0
23240026,11,5,15,2,1,,23240026-11-5,0,16,15,16.0,0,1,-1,Down1,1,0
23240026,11,5,15,3,0,,23240026-11-5,0,16,15,16.0,1,1,0,Tied,0,0
23240026,11,5,15,4,2,,23240026-11-5,0,16,15,16.0,1,2,-1,Down1,2,0
23240026,11,5,15,5,0,,23240026-11-5,0,16,15,16.0,3,2,1,Up1,0,0
23240026,11,5,15,6,1,2.0,23240026-11-5,1,16,15,16.0,3,4,-1,Down1,1,0
23240026,11,5,15,7,0,,23240026-11-5,0,16,15,16.0,4,4,0,Tied,0,0
23240026,11,5,15,8,1,,23240026-11-5,0,16,15,16.0,4,7,-3,Down2+,1,0
23240026,11,5,16,1,1,,23240026-11-5,0,16,15,15.0,0,0,0,Tied,1,0
23240026,11,5,16,2,0,,23240026-11-5,0,16,15,15.0,1,0,1,Up1,0,0
23240026,11,5,16,3,1,,23240026-11-5,0,16,15,15.0,1,1,0,Tied,1,0
23240026,11,5,16,4,0,,23240026-11-5,0,16,15,15.0,2,1,1,Up1,0,0
23240026,11,5,16,5,2,,23240026-11-5,0,16,15,15.0,2,3,-1,Down1,2,0
23240026,11,5,16,6,0,,23240026-11-5,0,16,15,15.0,4,3,1,Up1,0,0
23240026,11,5,16,7,3,1.0,23240026-11-5,1,16,15,15.0,4,4,0,Tied,3+,0
23240026,11,5,16,8,0,,23240026-11-5,0,16,15,15.0,7,4,3,Up2+,0,0
23240026,12,1,20,1,1,,23240026-12-1,0,44,20,44.0,0,0,0,Tied,1,0
23240026,12,1,20,2,0,,23240026-12-1,0,44,20,44.0,1,0,1,Up1,0,0
23240026,12,1,20,3,0,,23240026-12-1,0,44,20,44.0,1,2,-1,Down1,0,0
23240026,12,1,20,4,1,,23240026-12-1,0,44,20,44.0,1,3,-2,Down2+,1,0
23240026,12,1,20,5,1,,23240026-12-1,0,44,20,44.0,2,3,-1,Down1,1,0
23240026,12,1,20,6,0,,23240026-12-1,0,44,20,44.0,3,3,0,Tied,0,0
23240026,12,1,20,7,2,1.0,23240026-12-1,1,44,20,44.0,3,5,-2,Down2+,2,0
23240026,12,1,20,8,0,,23240026-12-1,0,44,20,44.0,5,5,0,Tied,0,0
23240026,12,1,44,1,0,,23240026-12-1,0,44,20,20.0,0,0,0,Tied,0,0
23240026,12,1,44,2,2,,23240026-12-1,0,44,20,20.0,0,1,-1,Down1,2,0
23240026,12,1,44,3,1,,23240026-12-1,0,44,20,20.0,2,1,1,Up1,1,0
23240026,12,1,44,4,0,,23240026-12-1,0,44,20,20.0,3,1,2,Up2+,0,0
23240026,12,1,44,5,0,,23240026-12-1,0,44,20,20.0,3,2,1,Up1,0,0
23240026,12,1,44,6,2,,23240026-12-1,0,44,20,20.0,3,3,0,Tied,2,0
23240026,12,1,44,7,0,,23240026-12-1,0,44,20,20.0,5,3,2,Up2+,0,0
23240026,12,1,44,8,2,1.0,23240026-12-1,1,44,20,20.0,5,5,0,Tied,2,0
23240026,12,2,14,1,2,,23240026-12-2,0,25,14,25.0,0,0,0,Tied,2,0
23240026,12,2,14,2,0,,23240026-12-2,0,25,14,25.0,2,0,2,Up2+,0,0
23240026,12,2,14,3,2,,23240026-12-2,0,25,14,25.0,2,1,1,Up1,2,0
23240026,12,2,14,4,0,,23240026-12-2,0,25,14,25.0,4,1,3,Up2+,0,0
23240026,12,2,14,5,0,,23240026-12-2,0,25,14,25.0,4,3,1,Up1,0,0
23240026,12,2,14,6,0,,23240026-12-2,0,25,14,25.0,4,4,0,Tied,0,0
23240026,12,2,14,7,1,2.0,23240026-12-2,1,25,14,25.0,4,5,-1,Down1,1,0
23240026,12,2,14,8,2,,23240026-12-2,0,25,14,25.0,5,5,0,Tied,2,0
23240026,12,2,25,1,0,,23240026-12-2,0,25,14,14.0,0,0,0,Tied,0,0
23240026,12,2,25,2,1,,23240026-12-2,0,25,14,14.0,0,2,-2,Down2+,1,0
23240026,12,2,25,3,0,,23240026-12-2,0,25,14,14.0,1,2,-1,Down1,0,0
23240026,12,2,25,4,2,,23240026-12-2,0,25,14,14.0,1,4,-3,Down2+,2,0
23240026,12,2,25,5,1,,23240026-12-2,0,25,14,14.0,3,4,-1,Down1,1,0
23240026,12,2,25,6,1,,23240026-12-2,0,25,14,14.0,4,4,0,Tied,1,0
23240026,12,2,25,7,0,,23240026-12-2,0,25,14,14.0,5,4,1,Up1,0,0
23240026,12,2,25,8,0,2.0,23240026-12-2,1,25,14,14.0,5,5,0,Tied,0,0
23240026,12,3,30,1,2,,23240026-12-3,0,30,43,43.0,0,0,0,Tied,2,0
23240026,12,3,30,2,0,,23240026-12-3,0,30,43,43.0,2,0,2,Up2+,0,0
23240026,12,3,30,3,0,,23240026-12-3,0,30,43,43.0,2,1,1,Up1,0,0
23240026,12,3,30,4,1,,23240026-12-3,0,30,43,43.0,2,4,-2,Down2+,1,0
23240026,12,3,30,5,0,,23240026-12-3,0,30,43,43.0,3,4,-1,Down1,0,0
23240026,12,3,30,6,1,2.0,23240026-12-3,1,30,43,43.0,3,5,-2,Down2+,1,0
23240026,12,3,30,7,0,,23240026-12-3,0,30,43,43.0,4,5,-1,Down1,0,0
23240026,12,3,30,8,0,,23240026-12-3,0,30,43,43.0,4,7,-3,Down2+,0,0
23240026,12,3,43,1,0,,23240026-12-3,0,30,43,30.0,0,0,0,Tied,0,0
23240026,12,3,43,2,1,,23240026-12-3,0,30,43,30.0,0,2,-2,Down2+,1,0
23240026,12,3,43,3,3,,23240026-12-3,0,30,43,30.0,1,2,-1,Down1,3+,0
23240026,12,3,43,4,0,,23240026-12-3,0,30,43,30.0,4,2,2,Up2+,0,0
23240026,12,3,43,5,1,,23240026-12-3,0,30,43,30.0,4,3,1,Up1,1,0
23240026,12,3,43,6,0,,23240026-12-3,0,30,43,30.0,5,3,2,Up2+,0,0
23240026,12,3,43,7,2,1.0,23240026-12-3,1,30,43,30.0,5,4,1,Up1,2,0
23240026,12,3,43,8,1,,23240026-12-3,0,30,43,30.0,7,4,3,Up2+,1,0
23240026,12,4,10,1,0,,23240026-12-4,0,10,19,19.0,0,0,0,Tied,0,0
23240026,12,4,10,2,0,,23240026-12-4,0,10,19,19.0,0,1,-1,Down1,0,0
23240026,12,4,10,3,1,,23240026-12-4,0,10,19,19.0,0,2,-2,Down2+,1,0
23240026,12,4,10,4,0,,23240026-12-4,0,10,19,19.0,1,2,-1,Down1,0,0
23240026,12,4,10,5,2,,23240026-12-4,0,10,19,19.0,1,4,-3,Down2+,2,0
23240026,12,4,10,6,0,,23240026-12-4,0,10,19,19.0,3,4,-1,Down1,0,0
23240026,12,4,10,7,1,2.0,23240026-12-4,1,10,19,19.0,3,6,-3,Down2+,1,0
23240026,12,4,10,8,1,,23240026-12-4,0,10,19,19.0,4,6,-2,Down2+,1,0
23240026,12,4,19,1,1,,23240026-12-4,0,10,19,10.0,0,0,0,Tied,1,0
23240026,12,4,19,2,1,,23240026-12-4,0,10,19,10.0,1,0,1,Up1,1,0
23240026,12,4,19,3,0,,23240026-12-4,0,10,19,10.0,2,0,2,Up2+,0,0
23240026,12,4,19,4,2,,23240026-12-4,0,10,19,10.0,2,1,1,Up1,2,0
23240026,12,4,19,5,0,,23240026-12-4,0,10,19,10.0,4,1,3,Up2+,0,0
23240026,12,4,19,6,2,1.0,23240026-12-4,1,10,19,10.0,4,3,1,Up1,2,0
23240026,12,4,19,7,0,,23240026-12-4,0,10,19,10.0,6,3,3,Up2+,0,0
23240026,12,4,19,8,0,,23240026-12-4,0,10,19,10.0,6,4,2,Up2+,0,0
23240026,12,5,22,1,0,,23240026-12-5,0,46,22,46.0,0,0,0,Tied,0,0
23240026,12,5,22,2,0,,23240026-12-5,0,46,22,46.0,0,1,-1,Down1,0,0
23240026,12,5,22,3,4,,23240026-12-5,0,46,22,46.0,0,2,-2,Down2+,3+,0
23240026,12,5,22,4,1,,23240026-12-5,0,46,22,46.0,4,2,2,Up2+,1,0
23240026,12,5,22,5,0,,23240026-12-5,0,46,22,46.0,5,2,3,Up2+,0,0
23240026,12,5,22,6,0,2.0,23240026-12-5,1,46,22,46.0,5,4,1,Up1,0,0
23240026,12,5,22,7,1,,23240026-12-5,0,46,22,46.0,5,5,0,Tied,1,0
23240026,12,5,22,8,0,,23240026-12-5,0,46,22,46.0,6,5,1,Up1,0,0
23240026,12,5,46,1,1,,23240026-12-5,0,46,22,22.0,0,0,0,Tied,1,0
23240026,12,5,46,2,1,,23240026-12-5,0,46,22,22.0,1,0,1,Up1,1,0
23240026,12,5,46,3,0,,23240026-12-5,0,46,22,22.0,2,0,2,Up2+,0,0
23240026,12,5,46,4,0,,23240026-12-5,0,46,22,22.0,2,4,-2,Down2+,0,0
23240026,12,5,46,5,2,1.0,23240026-12-5,1,46,22,22.0,2,5,-3,Down2+,2,0
23240026,12,5,46,6,1,,23240026-12-5,0,46,22,22.0,4,5,-1,Down1,1,0
23240026,12,5,46,7,0,,23240026-12-5,0,46,22,22.0,5,5,0,Tied,0,0
23240026,12,5,46,8,2,,23240026-12-5,0,46,22,22.0,5,6,-1,Down1,2,0
23240026,13,1,13,1,2,,23240026-13-1,0,34,13,34.0,0,0,0,Tied,2,0
23240026,13,1,13,2,0,,23240026-13-1,0,34,13,34.0,2,0,2,Up2+,0,0
23240026,13,1,13,3,2,,23240026-13-1,0,34,13,34.0,2,5,-3,Down2+,2,0
23240026,13,1,13,4,0,,23240026-13-1,0,34,13,34.0,4,5,-1,Down1,0,0
23240026,13,1,13,5,0,,23240026-13-1,0,34,13,34.0,4,6,-2,Down2+,0,0
23240026,13,1,13,6,2,1.0,23240026-13-1,1,34,13,34.0,4,8,-4,Down2+,2,0
23240026,13,1,13,7,0,,23240026-13-1,0,34,13,34.0,6,8,-2,Down2+,0,0
23240026,13,1,13,8,9,,23240026-13-1,0,34,13,34.0,6,10,-4,Down2+,3+,0
23240026,13,1,34,1,0,,23240026-13-1,0,34,13,13.0,0,0,0,Tied,0,0
23240026,13,1,34,2,5,,23240026-13-1,0,34,13,13.0,0,2,-2,Down2+,3+,0
23240026,13,1,34,3,0,,23240026-13-1,0,34,13,13.0,5,2,3,Up2+,0,0
23240026,13,1,34,4,1,,23240026-13-1,0,34,13,13.0,5,4,1,Up1,1,0
23240026,13,1,34,5,2,,23240026-13-1,0,34,13,13.0,6,4,2,Up2+,2,0
23240026,13,1,34,6,0,,23240026-13-1,0,34,13,13.0,8,4,4,Up2+,0,0
23240026,13,1,34,7,2,,23240026-13-1,0,34,13,13.0,8,6,2,Up2+,2,0
23240026,13,1,34,8,9,,23240026-13-1,0,34,13,13.0,10,6,4,Up2+,3+,0
23240026,13,2,16,1,0,,23240026-13-2,0,16,51,51.0,0,0,0,Tied,0,0
23240026,13,2,16,2,2,,23240026-13-2,0,16,51,51.0,0,1,-1,Down1,2,0
23240026,13,2,16,3,1,,23240026-13-2,0,16,51,51.0,2,1,1,Up1,1,0
23240026,13,2,16,4,1,,23240026-13-2,0,16,51,51.0,3,1,2,Up2+,1,0
23240026,13,2,16,5,0,,23240026-13-2,0,16,51,51.0,4,1,3,Up2+,0,0
23240026,13,2,16,6,2,1.0,23240026-13-2,1,16,51,51.0,4,4,0,Tied,2,0
23240026,13,2,16,7,0,,23240026-13-2,0,16,51,51.0,6,4,2,Up2+,0,0
23240026,13,2,16,8,1,,23240026-13-2,0,16,51,51.0,6,5,1,Up1,1,0
23240026,13,2,51,1,1,,23240026-13-2,0,16,51,16.0,0,0,0,Tied,1,0
23240026,13,2,51,2,0,,23240026-13-2,0,16,51,16.0,1,0,1,Up1,0,0
23240026,13,2,51,3,0,,23240026-13-2,0,16,51,16.0,1,2,-1,Down1,0,0
23240026,13,2,51,4,0,,23240026-13-2,0,16,51,16.0,1,3,-2,Down2+,0,0
23240026,13,2,51,5,3,2.0,23240026-13-2,1,16,51,16.0,1,4,-3,Down2+,3+,0
23240026,13,2,51,6,0,,23240026-13-2,0,16,51,16.0,4,4,0,Tied,0,0
23240026,13,2,51,7,1,,23240026-13-2,0,16,51,16.0,4,6,-2,Down2+,1,0
23240026,13,2,51,8,0,,23240026-13-2,0,16,51,16.0,5,6,-1,Down1,0,0
23240026,13,3,15,1,0,,23240026-13-3,0,37,15,37.0,0,0,0,Tied,0,0
23240026,13,3,15,2,1,,23240026-13-3,0,37,15,37.0,0,2,-2,Down2+,1,0
23240026,13,3,15,3,0,,23240026-13-3,0,37,15,37.0,1,2,-1,Down1,0,0
23240026,13,3,15,4,0,,23240026-13-3,0,37,15,37.0,1,3,-2,Down2+,0,0
23240026,13,3,15,5,1,1.0,23240026-13-3,1,37,15,37.0,1,5,-4,Down2+,1,0
23240026,13,3,15,6,0,,23240026-13-3,0,37,15,37.0,2,5,-3,Down2+,0,0
23240026,13,3,15,7,0,,23240026-13-3,0,37,15,37.0,2,8,-6,Down2+,0,0
23240026,13,3,37,1,2,,23240026-13-3,0,37,15,15.0,0,0,0,Tied,2,0
23240026,13,3,37,2,0,,23240026-13-3,0,37,15,15.0,2,0,2,Up2+,0,0
23240026,13,3,37,3,1,,23240026-13-3,0,37,15,15.0,2,1,1,Up1,1,0
23240026,13,3,37,4,2,,23240026-13-3,0,37,15,15.0,3,1,2,Up2+,2,0
23240026,13,3,37,5,0,,23240026-13-3,0,37,15,15.0,5,1,4,Up2+,0,0
23240026,13,3,37,6,3,2.0,23240026-13-3,1,37,15,15.0,5,2,3,Up2+,3+,0
23240026,13,3,37,7,2,,23240026-13-3,0,37,15,15.0,8,2,6,Up2+,2,0
23240026,13,4,17,1,0,,23240026-13-4,0,17,24,24.0,0,0,0,Tied,0,0
23240026,13,4,17,2,3,,23240026-13-4,0,17,24,24.0,0,1,-1,Down1,3+,0
23240026,13,4,17,3,0,,23240026-13-4,0,17,24,24.0,3,1,2,Up2+,0,0
23240026,13,4,17,4,2,,23240026-13-4,0,17,24,24.0,3,2,1,Up1,2,0
23240026,13,4,17,5,0,,23240026-13-4,0,17,24,24.0,5,2,3,Up2+,0,0
23240026,13,4,17,6,0,1.0,23240026-13-4,1,17,24,24.0,5,3,2,Up2+,0,0
23240026,13,4,17,7,1,,23240026-13-4,0,17,24,24.0,5,4,1,Up1,1,0
23240026,13,4,17,8,1,,23240026-13-4,0,17,24,24.0,6,4,2,Up2+,1,0
23240026,13,4,24,1,1,,23240026-13-4,0,17,24,17.0,0,0,0,Tied,1,0
23240026,13,4,24,2,0,,23240026-13-4,0,17,24,17.0,1,0,1,Up1,0,0
23240026,13,4,24,3,1,,23240026-13-4,0,17,24,17.0,1,3,-2,Down2+,1,0
23240026,13,4,24,4,0,,23240026-13-4,0,17,24,17.0,2,3,-1,Down1,0,0
23240026,13,4,24,5,1,,23240026-13-4,0,17,24,17.0,2,5,-3,Down2+,1,0
23240026,13,4,24,6,1,,23240026-13-4,0,17,24,17.0,3,5,-2,Down2+,1,0
23240026,13,4,24,7,0,,23240026-13-4,0,17,24,17.0,4,5,-1,Down1,0,0
23240026,13,4,24,8,0,1.0,23240026-13-4,1,17,24,17.0,4,6,-2,Down2+,0,0
23240026,13,5,11,1,1,,23240026-13-5,0,11,18,18.0,0,0,0,Tied,1,0
23240026,13,5,11,2,1,,23240026-13-5,0,11,18,18.0,1,0,1,Up1,1,0
23240026,13,5,11,3,1,,23240026-13-5,0,11,18,18.0,2,0,2,Up2+,1,0
23240026,13,5,11,4,0,,23240026-13-5,0,11,18,18.0,3,0,3,Up2+,0,0
23240026,13,5,11,5,2,,23240026-13-5,0,11,18,18.0,3,1,2,Up2+,2,0
23240026,13,5,11,6,0,,23240026-13-5,0,11,18,18.0,5,1,4,Up2+,0,0
23240026,13,5,11,7,3,1.0,23240026-13-5,1,11,18,18.0,5,4,1,Up1,3+,0
23240026,13,5,11,8,1,,23240026-13-5,0,11,18,18.0,8,4,4,Up2+,1,0
23240026,13,5,18,1,0,,23240026-13-5,0,11,18,11.0,0,0,0,Tied,0,0
23240026,13,5,18,2,0,,23240026-13-5,0,11,18,11.0,0,1,-1,Down1,0,0
23240026,13,5,18,3,0,,23240026-13-5,0,11,18,11.0,0,2,-2,Down2+,0,0
23240026,13,5,18,4,1,,23240026-13-5,0,11,18,11.0,0,3,-3,Down2+,1,0
23240026,13,5,18,5,0,,23240026-13-5,0,11,18,11.0,1,3,-2,Down2+,0,0
23240026,13,5,18,6,3,2.0,23240026-13-5,1,11,18,11.0,1,5,-4,Down2+,3+,0
23240026,13,5,18,7,0,,23240026-13-5,0,11,18,11.0,4,5,-1,Down1,0,0
23240026,13,5,18,8,0,,23240026-13-5,0,11,18,11.0,4,8,-4,Down2+,0,0
23240026,14,1,10,1,1,,23240026-14-1,0,43,10,43.0,0,0,0,Tied,1,0
23240026,14,1,10,2,0,,23240026-14-1,0,43,10,43.0,1,0,1,Up1,0,0
